No.,Source,Destination,Version,Protocol,Length,Header Length,Total Length,Identification,TTL,Header Checksum,Attack
1461,187.60.230.40,192.168.198.130,4,ICMP,42,20,345,0xe22f,56,0xf706,0
1462,25.57.149.214,192.168.198.130,4,ICMP,42,20,220,0x0fa5,128,0x0000,0
1463,252.143.235.228,192.168.198.130,4,ICMP,42,20,116,0x075e,116,0xb332,0
1464,129.49.9.26,192.168.198.130,4,ICMP,42,20,117,0x3002,128,0x0000,0
1465,250.12.41.247,192.168.198.130,4,ICMP,42,20,105,0x0760,116,0xb44e,0
1466,98.70.84.215,192.168.198.130,4,ICMP,42,20,52,0x9daf,105,0x97ea,0
1467,142.112.76.199,192.168.198.130,4,ICMP,42,20,40,0xad00,128,0x0000,0
1468,142.89.143.33,192.168.198.130,4,ICMP,42,20,40,0xaed4,115,0x2ccc,0
1469,224.98.79.165,192.168.198.130,4,ICMP,42,20,40,0xdaf0,128,0x0000,0
1470,70.45.234.132,192.168.198.130,4,ICMP,42,20,40,0x1b3d,128,0x0000,0
1471,83.28.55.82,192.168.198.130,4,ICMP,42,20,22,0x0000,11,0xf973,1
1472,92.224.203.9,192.168.198.130,4,ICMP,42,20,24,0x0000,12,0x5b7e,1
1473,20.218.133.9,192.168.198.130,4,ICMP,42,20,23,0x0000,11,0x897d,1
1474,111.161.223.134,192.168.198.130,4,ICMP,42,20,37,0x0000,21,0xaa13,1
1475,34.241.212.183,192.168.198.130,4,ICMP,42,20,39,0x0000,28,0xf6db,1
1476,232.133.178.14,192.168.198.130,4,ICMP,42,20,119,0x1b3d,128,0x0000,0
1477,120.131.27.99,192.168.198.130,4,ICMP,42,20,129,0xde5c,128,0x0000,0
1478,234.205.24.134,192.168.198.130,4,ICMP,42,20,310,0xac4f,118,0x2acc,0
1479,250.10.52.34,192.168.198.130,4,ICMP,42,20,114,0x017e,128,0x0000,0
1480,238.231.163.19,192.168.198.130,4,ICMP,42,20,197,0x0214,115,0xfa53,0
1481,241.14.66.29,192.168.198.130,4,ICMP,42,20,52,0xde5c,128,0x0000,0
1482,173.83.216.236,192.168.198.130,4,ICMP,42,20,780,0xac4f,118,0x2acc,0
1483,76.86.60.140,192.168.198.130,6,ICMP,42,20,40,0x017e,128,0x0000,0
1484,203.82.164.31,192.168.198.130,4,ICMP,42,20,143,0x0214,115,0xfa53,0
1485,14.142.88.17,192.168.198.130,6,ICMP,42,20,71,0xe22f,56,0xf706,0
1486,163.55.223.26,192.168.198.130,4,ICMP,42,20,28,0x0000,12,0x1918,1
1487,165.143.154.223,192.168.198.130,4,ICMP,42,20,27,0x0000,2,0x4243,1
1488,39.231.77.240,192.168.198.130,4,ICMP,42,20,49,0x0000,13,0x14ba,1
1489,146.66.109.218,192.168.198.130,4,ICMP,42,20,64,0x0000,10,0x91ab,1
1490,236.133.205.34,192.168.198.130,4,ICMP,42,20,64,0x0000,5,oxaf3b,1
1491,159.224.150.146,192.168.198.130,4,ICMP,42,20,54,0x0000,8,0xv589,1
1492,147.215.25.89,192.168.198.130,4,ICMP,42,20,41,0x0000,9,0x21ee,1
1493,107.58.82.154,192.168.198.130,4,ICMP,42,20,32,0x0000,10,0x3189,1
1494,219.230.129.254,192.168.198.130,4,ICMP,42,20,29,0x0000,9,0x7f8f,1
1495,248.240.10.216,192.168.198.130,4,ICMP,42,20,35,0x0000,10,0xaa26,1
1496,25.161.223.155,192.168.198.130,4,ICMP,42,20,40,0x0fa5,128,0x0000,0
1497,239.136.26.205,192.168.198.130,4,ICMP,42,20,567,0x075e,116,0xb332,0
1498,9.214.204.159,192.168.198.130,4,ICMP,42,20,780,0x3002,128,0x0000,0
1499,101.134.173.84,192.168.198.130,4,ICMP,42,20,119,0x0760,116,0xb44e,0
1500,169.150.241.115,192.168.198.130,6,ICMP,42,20,78,0xd5ee,128,0x0000,0
1501,183.26.155.224,192.168.198.130,4,ICMP,42,20,52,0xacfc,128,0x0000,0
1502,9.60.163.127,192.168.198.130,4,ICMP,42,20,52,0xacfd,128,0x0000,0
1503,187.241.205.164,192.168.198.130,6,ICMP,42,20,52,0x4c53,104,0xea46,0
1504,31.9.142.111,192.168.198.130,4,ICMP,42,20,40,0xacfe,128,0x0000,0
1505,0.77.160.100,192.168.198.130,4,ICMP,42,20,557,0xacff,128,0x0000,0
1506,247.52.94.158,192.168.198.130,4,ICMP,42,20,40,0x0000,13,0xcd85,1
1507,133.106.248.234,192.168.198.130,4,ICMP,42,20,55,0x0000,36,oxc106,1
1508,93.99.94.216,192.168.198.130,4,ICMP,42,20,40,0x0000,64,ox429d,1
1509,187.227.60.206,192.168.198.130,4,ICMP,42,20,36,0x0000,55,ox4829,1
1510,133.138.3.254,192.168.198.130,4,ICMP,42,20,38,0x0000,64,ox3041,1
1511,34.255.96.30,192.168.198.130,4,ICMP,42,20,345,0xe22f,56,0xf706,0
1512,52.223.215.165,192.168.198.130,4,ICMP,42,20,220,0x0fa5,128,0x0000,0
1513,88.132.163.236,192.168.198.130,4,ICMP,42,20,116,0x075e,116,0xb332,0
1514,231.234.248.239,192.168.198.130,4,ICMP,42,20,117,0x3002,128,0x0000,0
1515,255.144.23.19,192.168.198.130,4,ICMP,42,20,105,0x0760,116,0xb44e,0
1516,31.55.161.92,192.168.198.130,4,ICMP,42,20,52,0x9daf,105,0x97ea,0
1517,248.183.58.9,192.168.198.130,4,ICMP,42,20,40,0xad00,128,0x0000,0
1518,113.9.133.121,192.168.198.130,4,ICMP,42,20,40,0xaed4,115,0x2ccc,0
1519,31.82.173.219,192.168.198.130,4,ICMP,42,20,40,0xdaf0,128,0x0000,0
1520,58.169.89.96,192.168.198.130,4,ICMP,42,20,40,0x1b3d,128,0x0000,0
1521,55.128.214.147,192.168.198.130,4,ICMP,42,20,22,0x0000,11,0xf973,1
1522,23.247.224.199,192.168.198.130,4,ICMP,42,20,24,0x0000,12,0x5b7e,1
1523,146.161.34.227,192.168.198.130,4,ICMP,42,20,23,0x0000,11,0x897d,1
1524,236.76.147.140,192.168.198.130,4,ICMP,42,20,31,0x0000,21,0xaa13,1
1525,90.14.245.131,192.168.198.130,4,ICMP,42,20,36,0x0000,28,0xf6db,1
1526,101.52.165.155,192.168.198.130,4,ICMP,42,20,119,0x1b3d,128,0x0000,0
1527,133.4.31.220,192.168.198.130,4,ICMP,42,20,129,0xde5c,128,0x0000,0
1528,200.220.163.193,192.168.198.130,4,ICMP,42,20,90,0xac4f,118,0x2acc,0
1529,108.223.223.66,192.168.198.130,4,ICMP,42,20,110,0x017e,128,0x0000,0
1530,120.26.200.212,192.168.198.130,4,ICMP,42,20,287,0x0214,115,0xfa53,0
1531,142.24.41.34,192.168.198.130,4,ICMP,42,20,52,0xde5c,128,0x0000,0
1532,37.62.199.250,192.168.198.130,4,ICMP,42,20,78,0xac4f,118,0x2acc,0
1533,9.126.220.205,192.168.198.130,4,ICMP,42,20,40,0x017e,128,0x0000,0
1534,218.97.96.250,192.168.198.130,4,ICMP,42,20,143,0x0214,115,0xfa53,0
1535,84.7.252.23,192.168.198.130,4,ICMP,42,20,71,0xe22f,56,0xf706,0
1536,124.1.49.236,192.168.198.130,4,ICMP,42,20,28,0x0000,18,0x1918,1
1537,10.220.101.227,192.168.198.130,4,ICMP,42,20,27,0x0000,17,0x4243,1
1538,12.247.100.219,192.168.198.130,4,ICMP,42,20,26,0x0000,16,0x14ba,1
1539,165.101.234.147,192.168.198.130,4,ICMP,42,20,25,0x0000,15,0x91ab,1
1540,55.66.100.128,192.168.198.130,4,ICMP,42,20,24,0x0000,14,oxaf3b,1
1541,129.107.28.7,192.168.198.130,4,ICMP,42,20,30,0x0000,15,0xv589,1
1542,6.28.34.194,192.168.198.130,4,ICMP,42,20,29,0x0000,5,0x21ee,1
1543,187.164.154.27,192.168.198.130,4,ICMP,42,20,40,0x0000,11,0x3189,1
1544,49.46.3.12,192.168.198.130,4,ICMP,42,20,36,0x0000,67,0x7f8f,1
1545,14.79.20.171,192.168.198.130,4,ICMP,42,20,38,0x0000,22,0xaa26,1
1546,255.69.220.59,192.168.198.130,4,ICMP,42,20,40,0x0fa5,128,0x0000,0
1547,240.96.76.41,192.168.198.130,4,ICMP,42,20,389,0x075e,116,0xb332,0
1548,79.55.236.6,192.168.198.130,4,ICMP,42,20,40,0x3002,128,0x0000,0
1549,227.198.203.126,192.168.198.130,4,ICMP,42,20,103,0x0760,116,0xb44e,0
1550,99.232.39.194,192.168.198.130,4,ICMP,42,20,52,0xd5ee,128,0x0000,0
1551,7.205.136.198,192.168.198.130,4,ICMP,42,20,52,0xacfc,128,0x0000,0
1552,164.200.232.58,192.168.198.130,4,ICMP,42,20,52,0xacfd,128,0x0000,0
1553,100.220.216.133,192.168.198.130,4,ICMP,42,20,52,0x4c53,104,0xea46,0
1554,34.105.132.109,192.168.198.130,4,ICMP,42,20,40,0xacfe,128,0x0000,0
1555,31.205.223.220,192.168.198.130,4,ICMP,42,20,557,0xacff,128,0x0000,0
1556,55.142.248.84,192.168.198.130,4,ICMP,42,20,40,0x0000,13,0xcd85,1
1557,220.216.55.149,192.168.198.130,4,ICMP,42,20,55,0x0000,36,oxc106,1
1558,216.120.9.101,192.168.198.130,4,ICMP,42,20,40,0x0000,64,ox429d,1
1559,216.23.79.96,192.168.198.130,4,ICMP,42,20,36,0x0000,55,ox4829,1
1560,158.76.154.149,192.168.198.130,4,ICMP,42,20,38,0x0000,64,ox3041,1
1561,29.46.255.124,192.168.198.130,4,ICMP,42,20,345,0xe22f,56,0xf706,0
1562,183.215.158.74,192.168.198.130,4,ICMP,42,20,220,0x0fa5,128,0x0000,0
1563,92.126.132.230,192.168.198.130,4,ICMP,42,20,116,0x075e,116,0xb332,0
1564,59.223.124.121,192.168.198.130,4,ICMP,42,20,117,0x3002,128,0x0000,0
1565,1.84.30.17,192.168.198.130,4,ICMP,42,20,105,0x0760,116,0xb44e,0
1566,0.31.58.240,192.168.198.130,4,ICMP,42,20,52,0x9daf,105,0x97ea,0
1567,76.25.41.231,192.168.198.130,4,ICMP,42,20,40,0xad00,128,0x0000,0
1568,239.79.67.207,192.168.198.130,4,ICMP,42,20,40,0xaed4,115,0x2ccc,0
1569,26.55.3.74,192.168.198.130,4,ICMP,42,20,40,0xdaf0,128,0x0000,0
1570,219.50.31.34,192.168.198.130,4,ICMP,42,20,40,0x1b3d,128,0x0000,0
1571,217.159.216.55,192.168.198.130,4,ICMP,42,20,22,0x0000,11,0xf973,1
1572,123.155.12.156,192.168.198.130,4,ICMP,42,20,24,0x0000,12,0x5b7e,1
1573,126.194.202.223,192.168.198.130,4,ICMP,42,20,23,0x0000,11,0x897d,1
1574,213.136.82.95,192.168.198.130,4,ICMP,42,20,37,0x0000,21,0xaa13,1
1575,224.196.240.88,192.168.198.130,4,ICMP,42,20,39,0x0000,28,0xf6db,1
1576,255.29.84.193,192.168.198.130,4,ICMP,42,20,119,0x1b3d,128,0x0000,0
1577,240.94.198.109,192.168.198.130,4,ICMP,42,20,129,0xde5c,128,0x0000,0
1578,74.255.7.34,192.168.198.130,4,ICMP,42,20,310,0xac4f,118,0x2acc,0
1579,123.216.201.17,192.168.198.130,4,ICMP,42,20,114,0x017e,128,0x0000,0
1580,219.230.137.100,192.168.198.130,4,ICMP,42,20,197,0x0214,115,0xfa53,0
1581,31.247.4.234,192.168.198.130,4,ICMP,42,20,52,0xde5c,128,0x0000,0
1582,50.124.127.133,192.168.198.130,4,ICMP,42,20,780,0xac4f,118,0x2acc,0
1583,78.12.218.34,192.168.198.130,4,ICMP,42,20,40,0x017e,128,0x0000,0
1584,123.82.254.248,192.168.198.130,6,ICMP,42,20,143,0x0214,115,0xfa53,0
1585,78.50.77.223,192.168.198.130,4,ICMP,42,20,71,0xe22f,56,0xf706,0
1586,31.124.9.88,192.168.198.130,6,ICMP,42,20,28,0x0000,12,0x1918,1
1587,27.83.117.146,192.168.198.130,4,ICMP,42,20,27,0x0000,2,0x4243,1
1588,39.199.83.8,192.168.198.130,4,ICMP,42,20,49,0x0000,13,0x14ba,1
1589,212.79.197.1,192.168.198.130,4,ICMP,42,20,64,0x0000,10,0x91ab,1
1590,108.66.41.55,192.168.198.130,4,ICMP,42,20,64,0x0000,5,oxaf3b,1
1591,206.171.66.187,192.168.198.130,4,ICMP,42,20,54,0x0000,8,0xv589,1
1592,124.215.50.220,192.168.198.130,4,ICMP,42,20,41,0x0000,9,0x21ee,1
1593,220.27.140.3,192.168.198.130,4,ICMP,42,20,32,0x0000,10,0x3189,1
1594,34.216.41.203,192.168.198.130,4,ICMP,42,20,29,0x0000,9,0x7f8f,1
1595,124.89.67.36,192.168.198.130,4,ICMP,42,20,35,0x0000,10,0xaa26,1
1596,27.197.8.217,192.168.198.130,4,ICMP,42,20,40,0x0fa5,128,0x0000,0
1597,124.172.128.117,192.168.198.130,4,ICMP,42,20,567,0x075e,116,0xb332,0
1598,207.247.207.231,192.168.198.130,4,ICMP,42,20,780,0x3002,128,0x0000,0
1599,187.224.223.240,192.168.198.130,4,ICMP,42,20,119,0x0760,116,0xb44e,0
1600,107.227.8.50,192.168.198.130,4,ICMP,42,20,78,0xd5ee,128,0x0000,0
1601,88.55.30.200,192.168.198.130,6,ICMP,42,20,52,0xacfc,128,0x0000,0
1602,27.223.46.172,192.168.198.130,4,ICMP,42,20,52,0xacfd,128,0x0000,0
1603,124.26.214.112,192.168.198.130,4,ICMP,42,20,52,0x4c53,104,0xea46,0
1604,93.232.205.134,192.168.198.130,6,ICMP,42,20,40,0xacfe,128,0x0000,0
1605,29.250.215.219,192.168.198.130,4,ICMP,42,20,557,0xacff,128,0x0000,0
1606,108.234.79.228,192.168.198.130,4,ICMP,42,20,40,0x0000,13,0xcd85,1
1607,109.36.39.123,192.168.198.130,4,ICMP,42,20,55,0x0000,36,oxc106,1
1608,9.133.220.172,192.168.198.130,4,ICMP,42,20,40,0x0000,64,ox429d,1
1609,0.122.240.84,192.168.198.130,4,ICMP,42,20,36,0x0000,55,ox4829,1
1610,235.84.146.212,192.168.198.130,4,ICMP,42,20,38,0x0000,64,ox3041,1
1611,255.199.172.47,192.168.198.130,4,ICMP,42,20,345,0xe22f,56,0xf706,0
1612,224.20.52.123,192.168.198.130,4,ICMP,42,20,220,0x0fa5,128,0x0000,0
1613,1.213.7.134,192.168.198.130,4,ICMP,42,20,116,0x075e,116,0xb332,0
1614,147.74.205.60,192.168.198.130,4,ICMP,42,20,117,0x3002,128,0x0000,0
1615,26.31.218.223,192.168.198.130,4,ICMP,42,20,105,0x0760,116,0xb44e,0
1616,247.213.223.224,192.168.198.130,4,ICMP,42,20,52,0x9daf,105,0x97ea,0
1617,124.17.66.183,192.168.198.130,4,ICMP,42,20,40,0xad00,128,0x0000,0
1618,93.83.228.62,192.168.198.130,4,ICMP,42,20,40,0xaed4,115,0x2ccc,0
1619,235.205.154.214,192.168.198.130,4,ICMP,42,20,40,0xdaf0,128,0x0000,0
1620,248.219.201.3,192.168.198.130,4,ICMP,42,20,40,0x1b3d,128,0x0000,0
1621,247.66.126.1,192.168.198.130,4,ICMP,42,20,22,0x0000,11,0xf973,1
1622,164.234.150.111,192.168.198.130,4,ICMP,42,20,24,0x0000,12,0x5b7e,1
1623,142.136.183.34,192.168.198.130,4,ICMP,42,20,23,0x0000,11,0x897d,1
1624,39.9.94.9,192.168.198.130,4,ICMP,42,20,31,0x0000,21,0xaa13,1
1625,155.4.142.147,192.168.198.130,4,ICMP,42,20,36,0x0000,28,0xf6db,1
1626,112.238.143.239,192.168.198.130,4,ICMP,42,20,119,0x1b3d,128,0x0000,0
1627,244.115.18.247,192.168.198.130,4,ICMP,42,20,129,0xde5c,128,0x0000,0
1628,55.164.55.94,192.168.198.130,4,ICMP,42,20,90,0xac4f,118,0x2acc,0
1629,9.227.55.76,192.168.198.130,4,ICMP,42,20,110,0x017e,128,0x0000,0
1630,133.94.120.86,192.168.198.130,4,ICMP,42,20,287,0x0214,115,0xfa53,0
1631,255.82.121.27,192.168.198.130,4,ICMP,42,20,52,0xde5c,128,0x0000,0
1632,187.230.70.206,192.168.198.130,4,ICMP,42,20,78,0xac4f,118,0x2acc,0
1633,131.74.58.187,192.168.198.130,4,ICMP,42,20,40,0x017e,128,0x0000,0
1634,1.95.205.26,192.168.198.130,4,ICMP,42,20,143,0x0214,115,0xfa53,0
1635,94.4.223.220,192.168.198.130,4,ICMP,42,20,71,0xe22f,56,0xf706,0
1636,198.31.98.88,192.168.198.130,4,ICMP,42,20,28,0x0000,18,0x1918,1
1637,100.161.12.124,192.168.198.130,4,ICMP,42,20,27,0x0000,17,0x4243,1
1638,76.123.163.220,192.168.198.130,4,ICMP,42,20,26,0x0000,16,0x14ba,1
1639,183.9.52.201,192.168.198.130,4,ICMP,42,20,25,0x0000,15,0x91ab,1
1640,134.20.254.1,192.168.198.130,4,ICMP,42,20,24,0x0000,14,oxaf3b,1
1641,57.200.123.172,192.168.198.130,4,ICMP,42,20,30,0x0000,15,0xv589,1
1642,147.232.99.58,192.168.198.130,4,ICMP,42,20,29,0x0000,5,0x21ee,1
1643,30.100.255.31,192.168.198.130,4,ICMP,42,20,40,0x0000,11,0x3189,1
1644,27.55.76.37,192.168.198.130,4,ICMP,42,20,36,0x0000,67,0x7f8f,1
1645,82.115.108.128,192.168.198.130,4,ICMP,42,20,38,0x0000,22,0xaa26,1
1646,122.132.1.234,192.168.198.130,4,ICMP,42,20,40,0x0fa5,128,0x0000,0
1647,129.229.78.31,192.168.198.130,4,ICMP,42,20,389,0x075e,116,0xb332,0
1648,10.59.46.150,192.168.198.130,4,ICMP,42,20,40,0x3002,128,0x0000,0
1649,231.79.236.255,192.168.198.130,4,ICMP,42,20,103,0x0760,116,0xb44e,0
1650,255.230.19.220,192.168.198.130,4,ICMP,42,20,52,0xd5ee,128,0x0000,0
1651,29.17.255.201,192.168.198.130,4,ICMP,42,20,52,0xacfc,128,0x0000,0
1652,98.1.26.70,192.168.198.130,4,ICMP,42,20,52,0xacfd,128,0x0000,0
1653,90.194.200.216,192.168.198.130,4,ICMP,42,20,52,0x4c53,104,0xea46,0
1654,234.147.88.234,192.168.198.130,4,ICMP,42,20,40,0xacfe,128,0x0000,0
1655,245.150.97.164,192.168.198.130,4,ICMP,42,20,557,0xacff,128,0x0000,0
1656,161.137.78.132,192.168.198.130,4,ICMP,42,20,40,0x0000,13,0xcd85,1
1657,31.239.206.108,192.168.198.130,4,ICMP,42,20,55,0x0000,36,oxc106,1
1658,66.122.245.66,192.168.198.130,4,ICMP,42,20,40,0x0000,64,ox429d,1
1659,28.219.25.156,192.168.198.130,4,ICMP,42,20,36,0x0000,55,ox4829,1
1660,108.131.202.46,192.168.198.130,4,ICMP,42,20,38,0x0000,64,ox3041,1
1661,205.86.217.172,192.168.198.130,4,ICMP,42,20,345,0xe22f,56,0xf706,0
1662,111.0.155.213,192.168.198.130,4,ICMP,42,20,220,0x0fa5,128,0x0000,0
1663,99.77.76.99,192.168.198.130,4,ICMP,42,20,116,0x075e,116,0xb332,0
1664,234.214.193.82,192.168.198.130,4,ICMP,42,20,117,0x3002,128,0x0000,0
1665,143.161.83.216,192.168.198.130,4,ICMP,42,20,105,0x0760,116,0xb44e,0
1666,163.207.34.112,192.168.198.130,4,ICMP,42,20,52,0x9daf,105,0x97ea,0
1667,18.7.20.202,192.168.198.130,4,ICMP,42,20,40,0xad00,128,0x0000,0
1668,196.99.235.143,192.168.198.130,4,ICMP,42,20,40,0xaed4,115,0x2ccc,0
1669,147.97.55.66,192.168.198.130,4,ICMP,42,20,40,0xdaf0,128,0x0000,0
1670,201.92.17.137,192.168.198.130,4,ICMP,42,20,40,0x1b3d,128,0x0000,0
1671,101.34.6.246,192.168.198.130,4,ICMP,42,20,22,0x0000,11,0xf973,1
1672,198.133.34.40,192.168.198.130,4,ICMP,42,20,24,0x0000,12,0x5b7e,1
1673,204.234.124.228,192.168.198.130,4,ICMP,42,20,23,0x0000,11,0x897d,1
1674,199.137.147.230,192.168.198.130,4,ICMP,42,20,37,0x0000,21,0xaa13,1
1675,86.8.28.149,192.168.198.130,4,ICMP,42,20,39,0x0000,28,0xf6db,1
1676,158.120.27.27,192.168.198.130,4,ICMP,42,20,119,0x1b3d,128,0x0000,0
1677,1.178.27.171,192.168.198.130,4,ICMP,42,20,129,0xde5c,128,0x0000,0
1678,84.234.93.206,192.168.198.130,4,ICMP,42,20,310,0xac4f,118,0x2acc,0
1679,238.82.232.198,192.168.198.130,4,ICMP,42,20,114,0x017e,128,0x0000,0
1680,147.37.58.164,192.168.198.130,4,ICMP,42,20,197,0x0214,115,0xfa53,0
1681,155.123.216.215,192.168.198.130,4,ICMP,42,20,52,0xde5c,128,0x0000,0
1682,27.147.218.74,192.168.198.130,4,ICMP,42,20,780,0xac4f,118,0x2acc,0
1683,94.187.117.161,192.168.198.130,4,ICMP,42,20,40,0x017e,128,0x0000,0
1684,109.20.216.90,192.168.198.130,6,ICMP,42,20,143,0x0214,115,0xfa53,0
1685,230.248.234.101,192.168.198.130,4,ICMP,42,20,71,0xe22f,56,0xf706,0
1686,109.172.247.128,192.168.198.130,6,ICMP,42,20,28,0x0000,12,0x1918,1
1687,49.247.40.193,192.168.198.130,4,ICMP,42,20,27,0x0000,2,0x4243,1
1688,34.229.4.124,192.168.198.130,4,ICMP,42,20,49,0x0000,13,0x14ba,1
1689,50.236.203.83,192.168.198.130,4,ICMP,42,20,64,0x0000,10,0x91ab,1
1690,121.140.164.218,192.168.198.130,4,ICMP,42,20,64,0x0000,5,oxaf3b,1
1691,236.84.29.187,192.168.198.130,4,ICMP,42,20,54,0x0000,8,0xv589,1
1692,205.84.172.200,192.168.198.130,4,ICMP,42,20,41,0x0000,9,0x21ee,1
1693,155.132.224.215,192.168.198.130,4,ICMP,42,20,32,0x0000,10,0x3189,1
1694,183.1.70.10,192.168.198.130,4,ICMP,42,20,29,0x0000,9,0x7f8f,1
1695,17.227.240.123,192.168.198.130,4,ICMP,42,20,35,0x0000,10,0xaa26,1
1696,240.78.196.160,192.168.198.130,4,ICMP,42,20,40,0x0fa5,128,0x0000,0
1697,234.14.205.220,192.168.198.130,4,ICMP,42,20,567,0x075e,116,0xb332,0
1698,0.220.120.101,192.168.198.130,4,ICMP,42,20,780,0x3002,128,0x0000,0
1699,40.26.133.250,192.168.198.130,4,ICMP,42,20,119,0x0760,116,0xb44e,0
1700,17.117.255.131,192.168.198.130,4,ICMP,42,20,78,0xd5ee,128,0x0000,0
1701,55.230.247.178,192.168.198.130,6,ICMP,42,20,52,0xacfc,128,0x0000,0
1702,46.203.82.14,192.168.198.130,4,ICMP,42,20,52,0xacfd,128,0x0000,0
1703,240.55.172.235,192.168.198.130,4,ICMP,42,20,52,0x4c53,104,0xea46,0
1704,238.236.127.178,192.168.198.130,6,ICMP,42,20,40,0xacfe,128,0x0000,0
1705,92.163.86.10,192.168.198.130,4,ICMP,42,20,557,0xacff,128,0x0000,0
1706,134.215.220.238,192.168.198.130,4,ICMP,42,20,40,0x0000,13,0xcd85,1
1707,31.4.121.240,192.168.198.130,4,ICMP,42,20,55,0x0000,36,oxc106,1
1708,76.69.234.106,192.168.198.130,4,ICMP,42,20,40,0x0000,64,ox429d,1
1709,217.108.140.164,192.168.198.130,4,ICMP,42,20,36,0x0000,55,ox4829,1
1710,115.236.47.196,192.168.198.130,4,ICMP,42,20,38,0x0000,64,ox3041,1
1711,206.111.46.129,192.168.198.130,4,ICMP,42,20,345,0xe22f,56,0xf706,0
1712,74.230.133.136,192.168.198.130,4,ICMP,42,20,220,0x0fa5,128,0x0000,0
1713,82.212.250.62,192.168.198.130,4,ICMP,42,20,116,0x075e,116,0xb332,0
1714,1.131.60.129,192.168.198.130,4,ICMP,42,20,117,0x3002,128,0x0000,0
1715,160.164.248.155,192.168.198.130,4,ICMP,42,20,105,0x0760,116,0xb44e,0
1716,36.244.204.99,192.168.198.130,4,ICMP,42,20,52,0x9daf,105,0x97ea,0
1717,100.154.122.101,192.168.198.130,4,ICMP,42,20,40,0xad00,128,0x0000,0
1718,109.247.108.163,192.168.198.130,4,ICMP,42,20,40,0xaed4,115,0x2ccc,0
1719,203.101.248.14,192.168.198.130,4,ICMP,42,20,40,0xdaf0,128,0x0000,0
1720,169.156.183.164,192.168.198.130,4,ICMP,42,20,40,0x1b3d,128,0x0000,0
1721,213.111.74.27,192.168.198.130,4,ICMP,42,20,22,0x0000,11,0xf973,1
1722,27.136.143.198,192.168.198.130,4,ICMP,42,20,24,0x0000,12,0x5b7e,1
1723,34.115.115.241,192.168.198.130,4,ICMP,42,20,23,0x0000,11,0x897d,1
1724,122.224.234.140,192.168.198.130,4,ICMP,42,20,31,0x0000,21,0xaa13,1
1725,27.99.82.245,192.168.198.130,4,ICMP,42,20,36,0x0000,28,0xf6db,1
1726,252.245.99.50,192.168.198.130,4,ICMP,42,20,119,0x1b3d,128,0x0000,0
1727,224.58.120.154,192.168.198.130,4,ICMP,42,20,129,0xde5c,128,0x0000,0
1728,88.230.92.220,192.168.198.130,4,ICMP,42,20,90,0xac4f,118,0x2acc,0
1729,224.100.37.36,192.168.198.130,4,ICMP,42,20,110,0x017e,128,0x0000,0
1730,223.196.206.124,192.168.198.130,4,ICMP,42,20,287,0x0214,115,0xfa53,0
1731,235.169.20.247,192.168.198.130,4,ICMP,42,20,52,0xde5c,128,0x0000,0
1732,220.244.83.207,192.168.198.130,4,ICMP,42,20,78,0xac4f,118,0x2acc,0
1733,142.169.193.124,192.168.198.130,4,ICMP,42,20,40,0x017e,128,0x0000,0
1734,163.18.50.183,192.168.198.130,4,ICMP,42,20,143,0x0214,115,0xfa53,0
1735,66.131.1.234,192.168.198.130,4,ICMP,42,20,71,0xe22f,56,0xf706,0
1736,198.79.62.254,192.168.198.130,4,ICMP,42,20,28,0x0000,18,0x1918,1
1737,203.100.89.161,192.168.198.130,4,ICMP,42,20,27,0x0000,17,0x4243,1
1738,239.93.236.69,192.168.198.130,4,ICMP,42,20,26,0x0000,16,0x14ba,1
1739,193.210.160.36,192.168.198.130,4,ICMP,42,20,25,0x0000,15,0x91ab,1
1740,76.120.67.82,192.168.198.130,4,ICMP,42,20,24,0x0000,14,oxaf3b,1
1741,6.88.140.97,192.168.198.130,4,ICMP,42,20,30,0x0000,15,0xv589,1
1742,8.215.77.46,192.168.198.130,4,ICMP,42,20,29,0x0000,5,0x21ee,1
1743,198.127.88.30,192.168.198.130,4,ICMP,42,20,40,0x0000,11,0x3189,1
1744,33.254.124.164,192.168.198.130,4,ICMP,42,20,36,0x0000,67,0x7f8f,1
1745,220.252.202.164,192.168.198.130,4,ICMP,42,20,38,0x0000,22,0xaa26,1
1746,1.200.47.99,192.168.198.130,4,ICMP,42,20,40,0x0fa5,128,0x0000,0
1747,255.216.234.82,192.168.198.130,4,ICMP,42,20,389,0x075e,116,0xb332,0
1748,20.0.137.127,192.168.198.130,4,ICMP,42,20,40,0x3002,128,0x0000,0
1749,140.230.52.124,192.168.198.130,4,ICMP,42,20,103,0x0760,116,0xb44e,0
1750,246.9.78.96,192.168.198.130,4,ICMP,42,20,52,0xd5ee,128,0x0000,0
1751,171.239.101.31,192.168.198.130,4,ICMP,42,20,52,0xacfc,128,0x0000,0
1752,84.231.142.224,192.168.198.130,4,ICMP,42,20,52,0xacfd,128,0x0000,0
1753,121.234.215.220,192.168.198.130,4,ICMP,42,20,52,0x4c53,104,0xea46,0
1754,220.14.134.99,192.168.198.130,4,ICMP,42,20,40,0xacfe,128,0x0000,0
1755,240.124.183.108,192.168.198.130,4,ICMP,42,20,557,0xacff,128,0x0000,0
1756,223.60.124.235,192.168.198.130,4,ICMP,42,20,40,0x0000,13,0xcd85,1
1757,136.100.52.77,192.168.198.130,4,ICMP,42,20,55,0x0000,36,oxc106,1
